study,subject,session,phase,condition,file,file_name,character_index,inferred_target_code,inferred_target_label,target_flash_count,majority_count,majority_agreement,segmentation
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train04.edf,E_04_SE001_CB_Train04.edf,5,12,L,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train04.edf,E_04_SE001_CB_Train04.edf,6,5,E,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train05.edf,E_04_SE001_CB_Train05.edf,1,18,R,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train05.edf,E_04_SE001_CB_Train05.edf,2,5,E,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train05.edf,E_04_SE001_CB_Train05.edf,3,13,M,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train05.edf,E_04_SE001_CB_Train05.edf,4,15,O,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train05.edf,E_04_SE001_CB_Train05.edf,5,22,V,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train05.edf,E_04_SE001_CB_Train05.edf,6,5,E,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train06.edf,E_04_SE001_CB_Train06.edf,1,32,5,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train06.edf,E_04_SE001_CB_Train06.edf,2,37,0,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train06.edf,E_04_SE001_CB_Train06.edf,3,37,0,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train06.edf,E_04_SE001_CB_Train06.edf,4,31,4,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_04,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_04/SE001/Train/CB/E_04_SE001_CB_Train06.edf,E_04_SE001_CB_Train06.edf,5,37,0,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Test/CB/E_05_SE001_CB_Test01.edf,E_05_SE001_CB_Test01.edf,1,16,P,10,3,0.3,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Test/CB/E_05_SE001_CB_Test02.edf,E_05_SE001_CB_Test02.edf,1,3,C,10,3,0.3,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Test/CB/E_05_SE001_CB_Test03.edf,E_05_SE001_CB_Test03.edf,1,18,R,10,3,0.3,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Test/CB/E_05_SE001_CB_Test04.edf,E_05_SE001_CB_Test04.edf,1,6,F,10,7,0.7,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Test/CB/E_05_SE001_CB_Test04.edf,E_05_SE001_CB_Test04.edf,2,5,E,10,4,0.4,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Test/CB/E_05_SE001_CB_Test05.edf,E_05_SE001_CB_Test05.edf,1,16,P,10,4,0.4,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train01.edf,E_05_SE001_CB_Train01.edf,1,21,U,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train01.edf,E_05_SE001_CB_Train01.edf,2,14,N,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train01.edf,E_05_SE001_CB_Train01.edf,3,12,L,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train01.edf,E_05_SE001_CB_Train01.edf,4,9,I,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train01.edf,E_05_SE001_CB_Train01.edf,5,11,K,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train01.edf,E_05_SE001_CB_Train01.edf,6,5,E,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train02.edf,E_05_SE001_CB_Train02.edf,1,19,S,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train02.edf,E_05_SE001_CB_Train02.edf,2,9,I,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train02.edf,E_05_SE001_CB_Train02.edf,3,12,L,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train02.edf,E_05_SE001_CB_Train02.edf,4,22,V,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train02.edf,E_05_SE001_CB_Train02.edf,5,5,E,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train02.edf,E_05_SE001_CB_Train02.edf,6,18,R,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train03.edf,E_05_SE001_CB_Train03.edf,1,19,S,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train03.edf,E_05_SE001_CB_Train03.edf,2,9,I,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train03.edf,E_05_SE001_CB_Train03.edf,3,7,G,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train03.edf,E_05_SE001_CB_Train03.edf,4,14,N,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train03.edf,E_05_SE001_CB_Train03.edf,5,5,E,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train03.edf,E_05_SE001_CB_Train03.edf,6,4,D,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train04.edf,E_05_SE001_CB_Train04.edf,1,3,C,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train04.edf,E_05_SE001_CB_Train04.edf,2,1,A,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train04.edf,E_05_SE001_CB_Train04.edf,3,18,R,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train04.edf,E_05_SE001_CB_Train04.edf,4,5,E,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train04.edf,E_05_SE001_CB_Train04.edf,5,5,E,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train04.edf,E_05_SE001_CB_Train04.edf,6,18,R,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,1,22,V,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,2,9,I,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,3,19,S,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,4,9,I,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,5,15,O,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,6,14,N,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train06.edf,E_05_SE001_CB_Train06.edf,1,36,9,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train06.edf,E_05_SE001_CB_Train06.edf,2,30,3,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train06.edf,E_05_SE001_CB_Train06.edf,3,29,2,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train06.edf,E_05_SE001_CB_Train06.edf,4,32,5,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train06.edf,E_05_SE001_CB_Train06.edf,5,31,4,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train06.edf,E_05_SE001_CB_Train06.edf,6,30,3,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test01.edf,E_06_SE001_CB_Test01.edf,1,15,O,10,6,0.6,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test01.edf,E_06_SE001_CB_Test01.edf,2,18,R,10,5,0.5,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test02.edf,E_06_SE001_CB_Test02.edf,1,23,W,10,6,0.6,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test02.edf,E_06_SE001_CB_Test02.edf,2,9,I,10,5,0.5,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test02.edf,E_06_SE001_CB_Test02.edf,3,9,I,10,6,0.6,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test03.edf,E_06_SE001_CB_Test03.edf,1,20,T,10,7,0.7,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test03.edf,E_06_SE001_CB_Test03.edf,2,19,S,10,8,0.8,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test04.edf,E_06_SE001_CB_Test04.edf,1,16,P,10,8,0.8,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test04.edf,E_06_SE001_CB_Test04.edf,2,15,O,10,4,0.4,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test04.edf,E_06_SE001_CB_Test04.edf,3,20,T,10,5,0.5,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test05.edf,E_06_SE001_CB_Test05.edf,1,19,S,10,5,0.5,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Test,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Test/CB/E_06_SE001_CB_Test05.edf,E_06_SE001_CB_Test05.edf,2,18,R,10,8,0.8,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Train/CB/E_06_SE001_CB_Train01.edf,E_06_SE001_CB_Train01.edf,1,13,M,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Train/CB/E_06_SE001_CB_Train01.edf,E_06_SE001_CB_Train01.edf,2,1,A,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Train/CB/E_06_SE001_CB_Train01.edf,E_06_SE001_CB_Train01.edf,3,18,R,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Train/CB/E_06_SE001_CB_Train01.edf,E_06_SE001_CB_Train01.edf,4,22,V,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Train/CB/E_06_SE001_CB_Train01.edf,E_06_SE001_CB_Train01.edf,5,5,E,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Train/CB/E_06_SE001_CB_Train01.edf,E_06_SE001_CB_Train01.edf,6,12,L,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Train/CB/E_06_SE001_CB_Train02.edf,E_06_SE001_CB_Train02.edf,1,22,V,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Train/CB/E_06_SE001_CB_Train02.edf,E_06_SE001_CB_Train02.edf,2,15,O,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Train/CB/E_06_SE001_CB_Train02.edf,E_06_SE001_CB_Train02.edf,3,12,L,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Train/CB/E_06_SE001_CB_Train02.edf,E_06_SE001_CB_Train02.edf,4,21,U,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Train/CB/E_06_SE001_CB_Train02.edf,E_06_SE001_CB_Train02.edf,5,13,M,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Train/CB/E_06_SE001_CB_Train02.edf,E_06_SE001_CB_Train02.edf,6,5,E,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Train/CB/E_06_SE001_CB_Train03.edf,E_06_SE001_CB_Train03.edf,1,9,I,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Train/CB/E_06_SE001_CB_Train03.edf,E_06_SE001_CB_Train03.edf,2,13,M,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Train/CB/E_06_SE001_CB_Train03.edf,E_06_SE001_CB_Train03.edf,3,16,P,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Train/CB/E_06_SE001_CB_Train03.edf,E_06_SE001_CB_Train03.edf,4,1,A,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Train/CB/E_06_SE001_CB_Train03.edf,E_06_SE001_CB_Train03.edf,5,3,C,10,10,1.0,fixed_blocks_10_target_flashes
StudyE,E_06,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_06/SE001/Train/CB/E_06_SE001_CB_Train03.edf,E_06_SE001_CB_Train03.edf,6,20,T,10,10,1.0,fixed_blocks_10_target_flashes
